new_id,publish_date,congress,category,issue,mid
2812871933,2023/5/12,118,国会政治行动,Congressional political operations,F000062
2881786236,2023/10/19,118,国会政治行动,Congressional political operations,F000062
2884002140,2023/10/24,118,"科学, 技术, 通信","Science, Technology, Communications",C001061
2884002140,2023/10/24,118,"科学, 技术, 通信","Science, Technology, Communications",D000610
2828967241,2023/6/19,118,移民,Immigration,G000594
3075950606,2024/7/5,118,国会政治行动,Congressional political operations,G000594
2821478857,2023/6/1,118,经济和公共财政,Economics and Public Finance,G000594
2828967241,2023/6/19,118,移民,Immigration,R000598
3075950606,2024/7/5,118,国会政治行动,Congressional political operations,R000598
2821478857,2023/6/1,118,经济和公共财政,Economics and Public Finance,R000598
3054129453,2024/5/13,118,国际金融,International Finance,R000601
3140831338,2024/12/7,118,国际金融,International Finance,R000601
3128344875,2024/11/16,118,政府运作和政治,Government Operations and Politics,R000601
2933620333,2024/3/1,118,外交,Foreign Affairs,R000601
2828967241,2023/6/19,118,移民,Immigration,C001063
3075950606,2024/7/5,118,国会政治行动,Congressional political operations,C001063
2828967241,2023/6/19,118,移民,Immigration,M001156
3075950606,2024/7/5,118,国会政治行动,Congressional political operations,M001156
3130909381,2024/10/18,118,政府运作和政治,Government Operations and Politics,S001159
3144141572,2024/11/22,118,政府运作和政治,Government Operations and Politics,S001159
3130909381,2024/10/18,118,政府运作和政治,Government Operations and Politics,D000625
3144141572,2024/11/22,118,政府运作和政治,Government Operations and Politics,D000625
2785474103,2023/3/10,118,税收,Taxation,S001156
2785474103,2023/3/10,118,税收,Taxation,C001062
3039637932,2024/4/17,118,人权,Human Rights,M001153
3125143760,2024/11/7,118,政府运作和政治,Government Operations and Politics,M001153
3051454142,2024/3/11,118,政府运作和政治,Government Operations and Politics,M001153
2797723112,2023/4/8,118,能源,Energy,M001153
3130477760,2024/11/19,118,国会政治行动,Congressional political operations,M001153
3102047362,2024/9/9,118,国会政治行动,Congressional political operations,M001153
3101279437,2024/9/1,118,"科学, 技术, 通信","Science, Technology, Communications",R000605
2885359883,2023/10/31,118,外交,Foreign Affairs,R000605
3111558304,2024/10/1,118,国会政治行动,Congressional political operations,R000605
3127582869,2024/11/13,118,"科学, 技术, 通信","Science, Technology, Communications",R000605
2901249376,2023/12/13,118,外交,Foreign Affairs,R000605
3101279437,2024/9/1,118,"科学, 技术, 通信","Science, Technology, Communications",S001172
2885359883,2023/10/31,118,外交,Foreign Affairs,S001172
3111558304,2024/10/1,118,国会政治行动,Congressional political operations,S001172
3127582869,2024/11/13,118,"科学, 技术, 通信","Science, Technology, Communications",S001172
2901249376,2023/12/13,118,外交,Foreign Affairs,S001172
2837944116,2023/7/15,118,人权,Human Rights,M001176
2837944045,2023/7/15,118,人权,Human Rights,M001176
2791336857,2023/3/27,118,人权,Human Rights,M001176
2873071086,2023/10/5,118,人权,Human Rights,M001176
2772889810,2023/2/4,118,人权,Human Rights,M001176
2869370164,2023/9/27,118,外交,Foreign Affairs,R000610
2791775090,2023/3/28,118,公共土地和自然资源,Public Lands and Natural Resources,R000610
2869370164,2023/9/27,118,外交,Foreign Affairs,C001088
2791775090,2023/3/28,118,公共土地和自然资源,Public Lands and Natural Resources,C001088
3031398352,2024/4/3,118,健康,Health,S000033
3130909381,2024/10/18,118,政府运作和政治,Government Operations and Politics,S000033
3144141572,2024/11/22,118,政府运作和政治,Government Operations and Politics,S000033
2857455376,2023/8/18,118,外交,Foreign Affairs,S000033
2890915939,2023/11/10,118,政府运作和政治,Government Operations and Politics,S000033
2876646096,2023/10/6,118,政府运作和政治,Government Operations and Politics,S000033
2878446401,2023/10/13,118,政府运作和政治,Government Operations and Politics,S000033
2860878120,2023/8/25,118,国会政治行动,Congressional political operations,S000033
2810210702,2023/4/28,118,政府运作和政治,Government Operations and Politics,S000033
2854619589,2023/8/11,118,政府运作和政治,Government Operations and Politics,S000033
2822497031,2023/5/26,118,政府运作和政治,Government Operations and Politics,S000033
2824076938,2023/6/2,118,政府运作和政治,Government Operations and Politics,S000033
2826827556,2023/6/9,118,政府运作和政治,Government Operations and Politics,S000033
2834504468,2023/6/30,118,政府运作和政治,Government Operations and Politics,S000033
2836525824,2023/7/7,118,政府运作和政治,Government Operations and Politics,S000033
2833702076,2023/6/23,118,政府运作和政治,Government Operations and Politics,S000033
2829096358,2023/6/16,118,政府运作和政治,Government Operations and Politics,S000033
2785268582,2023/3/3,118,政府运作和政治,Government Operations and Politics,S000033
2790457206,2023/3/17,118,政府运作和政治,Government Operations and Politics,S000033
2794895749,2023/3/24,118,国会政治行动,Congressional political operations,S000033
2781181295,2023/2/24,118,政府运作和政治,Government Operations and Politics,S000033
2777074164,2023/2/16,118,健康,Health,S000033
2857455376,2023/8/18,118,外交,Foreign Affairs,I000058
2890915939,2023/11/10,118,政府运作和政治,Government Operations and Politics,I000058
2810210702,2023/4/28,118,政府运作和政治,Government Operations and Politics,I000058
2860878120,2023/8/25,118,国会政治行动,Congressional political operations,I000058
2876646096,2023/10/6,118,政府运作和政治,Government Operations and Politics,I000058
2878446401,2023/10/13,118,政府运作和政治,Government Operations and Politics,I000058
2822497031,2023/5/26,118,政府运作和政治,Government Operations and Politics,I000058
2824076938,2023/6/2,118,政府运作和政治,Government Operations and Politics,I000058
2826827556,2023/6/9,118,政府运作和政治,Government Operations and Politics,I000058
2834504468,2023/6/30,118,政府运作和政治,Government Operations and Politics,I000058
2836525824,2023/7/7,118,政府运作和政治,Government Operations and Politics,I000058
2833702076,2023/6/23,118,政府运作和政治,Government Operations and Politics,I000058
2829096358,2023/6/16,118,政府运作和政治,Government Operations and Politics,I000058
2854619589,2023/8/11,118,政府运作和政治,Government Operations and Politics,I000058
2790457206,2023/3/17,118,政府运作和政治,Government Operations and Politics,I000058
2785268582,2023/3/3,118,政府运作和政治,Government Operations and Politics,I000058
2794895749,2023/3/24,118,国会政治行动,Congressional political operations,I000058
2781181295,2023/2/24,118,政府运作和政治,Government Operations and Politics,I000058
2857455376,2023/8/18,118,外交,Foreign Affairs,M000312
2890915939,2023/11/10,118,政府运作和政治,Government Operations and Politics,M000312
2810210702,2023/4/28,118,政府运作和政治,Government Operations and Politics,M000312
2860878120,2023/8/25,118,国会政治行动,Congressional political operations,M000312
2876646096,2023/10/6,118,政府运作和政治,Government Operations and Politics,M000312
2878446401,2023/10/13,118,政府运作和政治,Government Operations and Politics,M000312
2822497031,2023/5/26,118,政府运作和政治,Government Operations and Politics,M000312
2824076938,2023/6/2,118,政府运作和政治,Government Operations and Politics,M000312
2826827556,2023/6/9,118,政府运作和政治,Government Operations and Politics,M000312
2834504468,2023/6/30,118,政府运作和政治,Government Operations and Politics,M000312
2836525824,2023/7/7,118,政府运作和政治,Government Operations and Politics,M000312
2833702076,2023/6/23,118,政府运作和政治,Government Operations and Politics,M000312
2829096358,2023/6/16,118,政府运作和政治,Government Operations and Politics,M000312
2854619589,2023/8/11,118,政府运作和政治,Government Operations and Politics,M000312
2790457206,2023/3/17,118,政府运作和政治,Government Operations and Politics,M000312
2785268582,2023/3/3,118,政府运作和政治,Government Operations and Politics,M000312
2794895749,2023/3/24,118,国会政治行动,Congressional political operations,M000312
2781181295,2023/2/24,118,政府运作和政治,Government Operations and Politics,M000312
2890915939,2023/11/10,118,政府运作和政治,Government Operations and Politics,C001101
2810210702,2023/4/28,118,政府运作和政治,Government Operations and Politics,C001101
2857455376,2023/8/18,118,外交,Foreign Affairs,C001101
2822497031,2023/5/26,118,政府运作和政治,Government Operations and Politics,C001101
2860878120,2023/8/25,118,国会政治行动,Congressional political operations,C001101
2824076938,2023/6/2,118,政府运作和政治,Government Operations and Politics,C001101
2826827556,2023/6/9,118,政府运作和政治,Government Operations and Politics,C001101
2785268582,2023/3/3,118,政府运作和政治,Government Operations and Politics,C001101
2876646096,2023/10/6,118,政府运作和政治,Government Operations and Politics,C001101
2878446401,2023/10/13,118,政府运作和政治,Government Operations and Politics,C001101
2834504468,2023/6/30,118,政府运作和政治,Government Operations and Politics,C001101
2836525824,2023/7/7,118,政府运作和政治,Government Operations and Politics,C001101
2833702076,2023/6/23,118,政府运作和政治,Government Operations and Politics,C001101
2829096358,2023/6/16,118,政府运作和政治,Government Operations and Politics,C001101
2790457206,2023/3/17,118,政府运作和政治,Government Operations and Politics,C001101
2794895749,2023/3/24,118,国会政治行动,Congressional political operations,C001101
2854619589,2023/8/11,118,政府运作和政治,Government Operations and Politics,C001101
2771808010,2023/2/2,118,国会政治行动,Congressional political operations,C001101
2771808010,2023/2/2,118,国会政治行动,Congressional political operations,M000355
2807773799,2023/4/30,118,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001098
3063808279,2024/5/1,118,外交,Foreign Affairs,C001098
3057342578,2024/7/1,118,商业,Commerce,C001098
3050277816,2024/5/1,118,外交,Foreign Affairs,C001098
3102833059,2024/8/5,118,政府运作和政治,Government Operations and Politics,C001098
3076815998,2024/7/8,118,应急管理,Emergency Management,C001098
2869726270,2023/9/27,118,外交,Foreign Affairs,C001098
2869726286,2023/9/27,118,外交,Foreign Affairs,C001098
2793779352,2023/3/29,118,外交,Foreign Affairs,C001098
2869738343,2023/7/1,118,国会政治行动,Congressional political operations,C001098
2844404012,2023/7/1,118,国际贸易,International Trade,C001098
2860878123,2023/9/1,118,国际贸易,International Trade,C001098
2912686656,2024/1/10,118,国会政治行动,Congressional political operations,C001098
2819693432,2023/5/27,118,国际贸易,International Trade,C001098
3124836079,2024/11/6,118,商业,Commerce,C001098
2916728607,2024/1/20,118,犯罪和执法,Crime and Law Enforcement,C001098
2933220415,2024/2/29,118,金融和金融部门,Finance and Financial Sector,C001098
2924059634,2024/2/9,118,商业,Commerce,C001098
2769950904,2023/1/24,118,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001098
2822873110,2023/6/6,118,交通与公共工程,Transportation and Public Works,C001098
2844425541,2023/8/1,118,能源,Energy,C001098
2833795636,2023/7/6,118,"科学, 技术, 通信","Science, Technology, Communications",C001098
2812871933,2023/5/12,118,国会政治行动,Congressional political operations,C001098
2881786236,2023/10/19,118,国会政治行动,Congressional political operations,C001098
